‘ddd YYYY-MM-DD HH:MM’,PH PV Array Backfeed (Solar Generation),01 .Workstations Computer 1,02 .Teller Line Computer 1,03 .Workstations Computer 2,04 .Teller Line Computer 2,05 .Workstations Computer 3,06 Teller Line General 1,07 .Workstations Computer 4,08 Teller Line General 2,09 .Workstations Computer 5,10 .Teller Manager Computer,11 Workstations General 1,12 TVs 1,13 Workstations General 2,14 .DT Teller Computer,15 Workstations General 3,16 TCD,17 .ATM 1,19 .ATM 2,21 .ATM 3,22 .DT Teller Counters,25 .Data Backboard 1,26 .VCR and TV Monitors,27 .Data Backboard 2,28 Dealer Drawer,29 .Telephone Backboard,30 .DT Control Unit 1,31 .Data Rack,32 .DT Audio Panel,33 .Alarm Cabinet,34 .DT Control Unit 2,35 .DVR Recorder,36 MFP,37 .Data Rack,38 General 1,39 DT Teller Counter,40 General 2,41 Teller Work Rm Counter,42 General 3,42 RTU-1 Convenience,43 Kitchen Appliance 1,44 DT Teller General,45 Kitchen Appliance 2,47 .Refrigerator,49 .TV and CCTV Monitors,51 Restroom,52 Printer 3,53 Irrigation Controller,54 Printer 4,55 Printer 1,56 TVs 2,57 Printer 2,58 .View Glass Controller and XFMR,60 Water Fountain,62 Break Room TV,A02 Building Mounted Sign 1,A04 Building Mounted Sign 2,A05 Teller Area,A07 Drive Thru Teller,A08 Drive Thru Canopy,A09 Corridor,A09 Janitors Room,A10 Eyebrow Canopy Non Critical,A11 ATM Room,A12 Eyebrow Canopy Critical,A13 Resource Room,A14 Roof,A15 Teller Work Room,A16 Lane Lights,A17 Electrical Room,A19 Break Room,A21 Mens Restroom,A21 Womens Restroom,A24 Relay for A18 A23 A25 Monument & Pole Lights (Control Only),A27 ATM Header and Footer,Lobby Doors (North),Lobby Open (South),Office (North),Office (South),PA RTU-1 (Roof),PB CU-1 (LG Roof),PC AHU-1 (Open Area ATM Room Side),PD AHU-2 (Employee Only Areas),PE AHU-3 (Open Area Drive Thru Teller Side),PF AHU-4 (Electrical Room),PG EWH-1 Water Heater,SA Big Ass Fan,SB TF-1 ATM Room,SC EF-1 Bathrooms and Janitors,SD ATM,SE Drive Thru Units,SF Pole Lights,SG Monument Sign,SH CU Recover
Tue 2015-03-17 15:00,20.086,0,0.1,0.112,0.104,0.001,0,0.107,0.001,0.049,0.018,0.004,0.155,0,0.063,0.001,0.001,0.173,0.171,0.169,0,0.004,0,0.026,0.001,0.153,0.006,0.2,0,0.026,0,0.001,0.08,0.205,0.001,0.025,0.07,0.042,0.001,0.002,0.025,0.004,0.056,0.057,0.021,0.001,0.008,0.008,0,0.033,0.502,0.001,0.077,0.001,0.035,0,0,0.637,0.096,0,0.068,0,0,0.028,0,0.009,0,0.022,0.063,0.065,0.039,0.002,0.005,0,0,0.082,0.073,0.064,0.108,2.715,5.007,0.2,0.218,0.14,0.02,0.572,0.001,0.004,0.009,0.215,0.09,0,0,0.023
Tue 2015-03-17 16:00,9.862,0,0.099,0.107,0.096,0.001,0,0.116,0.001,0.053,0.018,0.001,0.155,0,0.063,0.001,0.001,0.169,0.166,0.169,0,0.004,0,0.026,0.001,0.153,0.006,0.2,0,0.026,0,0.001,0.081,0.205,0.023,0.024,0.036,0.047,0.001,0.002,0.075,0.004,0.003,0.005,0.021,0.001,0.01,0.008,0,0.035,0.502,0.001,0.077,0.001,0.035,0,0,0.638,0.096,0,0.068,0,0,0.017,0,0.072,0,0.077,0.062,0.065,0.021,0.004,0.009,0,0,0.09,0.074,0.065,0.11,2.723,5.087,0.2,0.221,0.14,0.02,0,0,0.003,0.009,0.217,0.111,0,0,0.022
Tue 2015-03-17 17:00,6.206,0,0.1,0.123,0.096,0.001,0,0.113,0.001,0.048,0.022,0.001,0.155,0,0.06,0.001,0.001,0.171,0.167,0.171,0,0.004,0,0.026,0.001,0.153,0.006,0.2,0,0.027,0,0.001,0.09,0.205,0.025,0.021,0.001,0.042,0.001,0.002,0.026,0.004,0.003,0.049,0.021,0.001,0.008,0.008,0,0.033,0.502,0.001,0.079,0.001,0.035,0,0,0.638,0.096,0,0.068,0,0,0,0,0.072,0,0.075,0.062,0.065,0,0.004,0.001,0,0,0.1,0.074,0.065,0.11,2.735,4.588,0.2,0.218,0.14,0.02,0,0,0.004,0.007,0.22,0.051,0,0,0.022
Tue 2015-03-17 18:00,2.231,0,0.098,0.102,0.091,0.001,0,0.108,0.001,0.045,0.019,0.001,0.155,0,0.06,0.001,0.001,0.175,0.168,0.171,0,0.004,0,0.026,0.001,0.153,0.006,0.2,0,0.027,0,0.001,0.067,0.205,0.024,0.021,0.001,0.045,0.001,0.002,0.025,0.004,0.003,0.035,0.021,0.001,0.008,0.008,0,0.038,0.502,0.001,0.084,0.001,0.035,0,0,0.636,0.096,0,0.063,0,0,0.014,0,0.072,0,0.076,0.046,0.065,0.007,0,0.002,0,0,0.094,0.074,0.065,0.107,0.07,4.341,0.202,0.212,0.129,0.02,0,0.001,0.004,0,0.214,0.027,0,0,0.022
Tue 2015-03-17 19:00,0.223,0,0.079,0.081,0.063,0,0,0.099,0,0.043,0.019,0,0.155,0,0.047,0,0,0.174,0.166,0.173,0,0.004,0,0.026,0.001,0.153,0.006,0.197,0,0.027,0,0.001,0.061,0.205,0,0,0,0,0,0,0,0,0,0.004,0.021,0,0.008,0.008,0,0.03,0.366,0.001,0.082,0,0.035,0.041,0.044,0.067,0.009,0.079,0.003,0,0.019,0.016,0.101,0.013,0,0.008,0.045,0.068,0.002,0.001,0,0.003,0.055,0.054,0.04,0.035,0.049,0.043,0.158,0.127,0.147,0.12,0.01,0,0,0.004,0,0.231,0.025,0.573,0.07,0.004
Tue 2015-03-17 20:00,0.01,0,0.081,0.09,0.063,0,0,0.105,0,0.043,0.019,0,0.013,0,0.048,0,0,0.168,0.164,0.17,0,0.004,0,0.026,0.001,0.153,0.006,0.196,0,0.027,0,0.001,0.057,0.205,0,0,0,0,0,0,0,0,0,0.039,0.021,0,0.008,0.008,0,0.03,0.086,0.001,0.077,0,0.035,0.14,0.145,0.25,0.028,0.258,0.013,0.014,0.064,0.001,0.341,0.011,0,0.004,0.045,0.065,0.01,0.007,0.006,0.012,0.187,0.048,0.036,0.031,0.048,0.035,0.075,0.135,0.145,0.115,0.02,0,0,0.003,0,0.217,0.025,1.922,0.24,0
Tue 2015-03-17 21:00,0.01,0,0.077,0.085,0.061,0,0,0.103,0,0.041,0.019,0,0.008,0,0.046,0,0,0.169,0.166,0.169,0,0.004,0,0.026,0.001,0.152,0.006,0.197,0,0.027,0,0.001,0.015,0.204,0,0,0,0,0,0,0,0,0,0.035,0.021,0,0.008,0.008,0,0.026,0.073,0.001,0.079,0,0.035,0.14,0.145,0.095,0,0.258,0.006,0.008,0.064,0,0.341,0.004,0,0,0.045,0.065,0,0.003,0,0.012,0.187,0.039,0.029,0.025,0.042,0.043,0.075,0.123,0.143,0.115,0.018,0,0.001,0.358,0,0.22,0.024,1.901,0.24,0
Tue 2015-03-17 22:00,0.01,0,0.077,0.082,0.061,0,0,0.101,0,0.043,0.019,0,0.008,0,0.045,0,0,0.168,0.164,0.166,0,0.004,0,0.026,0.001,0.153,0.006,0.194,0,0.027,0,0.001,0.015,0.205,0,0,0,0,0,0,0,0,0,0.033,0.021,0,0.008,0.008,0,0.011,0.073,0.001,0.077,0,0.035,0.141,0.145,0,0,0.258,0,0,0.064,0,0.34,0,0,0,0.045,0.065,0,0,0,0.012,0.187,0,0,0,0,0.036,0.374,0.126,0.146,0.114,0.016,0,0,0.375,0,0.209,0.024,1.743,0.238,0.008
Tue 2015-03-17 23:00,0.01,0,0.078,0.082,0.06,0,0,0.108,0,0.041,0.019,0,0.008,0,0.045,0,0,0.167,0.164,0.166,0,0.004,0,0.026,0.001,0.152,0.006,0.194,0,0.027,0,0.001,0.015,0.205,0,0,0,0,0,0,0,0,0,0.003,0.021,0,0.008,0.008,0,0.011,0.073,0.001,0.077,0,0.035,0.141,0.146,0,0,0.258,0,0,0.064,0,0.339,0,0,0,0.045,0.065,0,0,0,0.012,0.188,0,0,0,0,0.045,0.325,0.125,0.145,0.115,0.016,0,0,0.377,0,0.211,0.025,1.584,0.237,0.01
Wed 2015-03-18 00:00,0.01,0,0.076,0.083,0.061,0,0,0.103,0,0.041,0.019,0,0.008,0,0.045,0,0,0.167,0.165,0.165,0,0.004,0,0.026,0.001,0.152,0.006,0.194,0,0.027,0,0.001,0.015,0.205,0,0,0,0,0,0,0,0,0,0.043,0.021,0,0.008,0.008,0,0.011,0.073,0.001,0.078,0,0.035,0.141,0.146,0,0,0.258,0,0,0.064,0,0.34,0,0,0,0.045,0.065,0,0,0,0.012,0.188,0,0,0,0,0.04,0.409,0.124,0.143,0.113,0.02,0,0.001,0.375,0,0.208,0.024,1.563,0.234,0.008
Wed 2015-03-18 01:00,0,0,0.076,0.081,0.06,0,0,0.104,0,0.041,0.019,0,0.008,0,0.045,0,0,0.168,0.163,0.165,0,0.004,0,0.026,0.001,0.152,0.006,0.194,0,0.027,0,0.001,0.015,0.205,0,0,0,0,0,0,0,0,0,0.043,0.021,0,0.008,0.008,0,0.011,0.073,0.001,0.076,0,0.035,0.141,0.146,0,0,0.258,0,0,0.064,0,0.337,0,0,0,0.045,0.065,0,0,0.002,0.012,0.188,0,0,0,0,0.038,0.389,0.127,0.144,0.117,0.02,0,0,0.377,0,0.206,0.024,1.434,0.234,0.011
Wed 2015-03-18 02:00,0.01,0,0.076,0.082,0.061,0,0,0.101,0,0.041,0.019,0,0.008,0,0.045,0,0,0.167,0.163,0.164,0,0.004,0,0.026,0.001,0.152,0.006,0.195,0,0.027,0,0.001,0.015,0.205,0,0,0,0,0,0,0,0,0,0.043,0.021,0,0.008,0.008,0,0.011,0.073,0.001,0.076,0,0.035,0.141,0.146,0,0,0.258,0,0,0.064,0,0.336,0,0,0,0.045,0.065,0,0,0,0.012,0.188,0,0,0,0,0.042,0.325,0.124,0.146,0.113,0.02,0,0,0.378,0,0.207,0.024,1.271,0.231,0.006
Wed 2015-03-18 03:00,0.01,0,0.076,0.082,0.06,0,0,0.099,0,0.041,0.019,0,0.008,0,0.045,0,0,0.167,0.163,0.165,0,0.004,0,0.026,0.001,0.153,0.006,0.195,0,0.028,0,0.001,0.015,0.205,0,0,0,0,0,0,0,0,0,0.025,0.021,0,0.008,0.008,0,0.011,0.073,0.001,0.076,0,0.034,0.141,0.146,0,0,0.259,0,0,0.064,0,0.334,0,0,0,0.045,0.065,0,0,0,0.012,0.188,0,0,0,0,0.04,0.442,0.132,0.152,0.117,0.02,0,0.001,0.378,0,0.206,0.025,1.432,0.231,0.013
Wed 2015-03-18 04:00,0.01,0,0.076,0.082,0.061,0,0,0.099,0,0.041,0.019,0,0.008,0,0.045,0,0,0.167,0.163,0.165,0,0.004,0,0.026,0.001,0.152,0.006,0.195,0,0.027,0,0.001,0.015,0.204,0,0,0,0,0,0,0,0,0,0.019,0.021,0,0.008,0.008,0,0.011,0.073,0.001,0.076,0,0.034,0.141,0.146,0,0,0.259,0,0,0.064,0,0.333,0,0,0,0.045,0.065,0,0,0.002,0.012,0.188,0,0,0,0,0.04,0.37,0.123,0.143,0.11,0.02,0.01,0,0.376,0,0.208,0.025,1.381,0.23,0.007
Wed 2015-03-18 05:00,0.01,0,0.076,0.082,0.061,0,0,0.099,0,0.041,0.019,0,0.008,0,0.045,0,0,0.168,0.163,0.164,0,0.004,0,0.026,0.001,0.152,0.006,0.2,0,0.027,0,0.001,0.015,0.204,0,0,0,0,0,0,0,0,0,0.035,0.021,0,0.008,0.008,0,0.011,0.073,0.001,0.076,0,0.033,0.141,0.146,0,0,0.259,0,0,0.064,0.028,0.333,0,0,0,0.045,0.065,0,0,0,0.012,0.188,0.093,0.069,0.06,0.101,0.04,4.34,0.194,0.207,0.112,0.02,0,0.001,0.371,0,0.205,0.024,1.527,0.23,0.023
Wed 2015-03-18 06:00,0.01,0,0.076,0.081,0.06,0,0,0.103,0,0.041,0.019,0,0.008,0,0.045,0,0,0.167,0.165,0.166,0,0.004,0,0.026,0.001,0.152,0.006,0.2,0,0.027,0,0.001,0.015,0.204,0,0,0,0,0,0,0,0,0,0.033,0.021,0,0.008,0.008,0,0.011,0.073,0.001,0.076,0,0.034,0.142,0.147,0,0,0.259,0,0,0.064,0.001,0.332,0,0,0,0.045,0.065,0.003,0,0,0.011,0.188,0.1,0.074,0.065,0.11,0.04,3.513,0.191,0.199,0.114,0.01,0,0.001,0.366,0,0.207,0.024,1.728,0.23,0.022
Wed 2015-03-18 07:00,0.221,0,0.076,0.081,0.06,0.001,0,0.101,0,0.041,0.019,0.001,0.008,0,0.045,0.001,0,0.169,0.164,0.169,0,0.004,0,0.026,0.001,0.152,0.006,0.199,0,0.027,0,0.001,0.015,0.204,0.016,0.01,0.035,0.012,0.001,0.001,0.002,0.002,0.001,0.039,0.021,0.001,0.008,0.008,0,0.011,0.208,0.001,0.079,0,0.034,0.064,0.066,0,0,0.117,0,0,0.029,0,0.149,0,0,0,0.045,0.065,0,0,0,0.005,0.085,0.1,0.074,0.065,0.109,0.05,3.498,0.168,0.197,0.134,0.03,0.002,0,0.041,0,0.209,0.024,0.835,0.104,0.022
Wed 2015-03-18 08:00,3.991,0,0.08,0.087,0.064,0.001,0,0.101,0.001,0.041,0.019,0.001,0.151,0,0.05,0.001,0.001,0.17,0.165,0.168,0,0.004,0,0.026,0.001,0.152,0.006,0.2,0,0.027,0,0.001,0.029,0.205,0.035,0.02,0.07,0.024,0.001,0.002,0.09,0.004,0.003,0.032,0.021,0.001,0.008,0.008,0,0.021,0.49,0.001,0.077,0.001,0.033,0,0,0.344,0.053,0,0.037,0.005,0,0.018,0,0.036,0,0.042,0.051,0.065,0.018,0.002,0.005,0,0,0.1,0.074,0.065,0.11,2.414,3.033,0.203,0.176,0.116,0.02,0.658,0.001,0.003,0.005,0.209,0.041,0,0,0.022
Wed 2015-03-18 09:00,10.566,0,0.096,0.109,0.074,0.001,0,0.122,0.001,0.041,0.023,0.001,0.156,0,0.059,0.001,0.001,0.173,0.167,0.17,0,0.004,0,0.026,0.003,0.153,0.006,0.202,0,0.027,0,0.001,0.072,0.205,0.035,0.022,0.07,0.024,0.001,0.002,0.029,0.004,0.003,0.066,0.021,0.001,0.011,0.008,0,0.033,0.502,0.001,0.077,0.001,0.033,0,0,0.623,0.096,0,0.068,0,0,0.014,0,0.037,0,0.077,0.061,0.065,0.013,0.004,0.009,0,0,0.1,0.074,0.065,0.11,2.58,3.575,0.194,0.201,0.131,0.02,0,0,0.004,0.006,0.208,0.061,0,0,0.022
Wed 2015-03-18 10:00,13.602,0,0.093,0.106,0.075,0.001,0,0.115,0.001,0.041,0.023,0.001,0.155,0,0.057,0.001,0.001,0.173,0.169,0.172,0,0.004,0,0.026,0.001,0.153,0.006,0.202,0,0.027,0,0.001,0.08,0.205,0.035,0.02,0.07,0.024,0.001,0.002,0.025,0.004,0.003,0.053,0.021,0.001,0.013,0.008,0,0.031,0.502,0.001,0.077,0.001,0.033,0,0,0.623,0.096,0,0.065,0,0,0.019,0,0.031,0,0.076,0.061,0.065,0.01,0,0.003,0,0,0.1,0.074,0.065,0.11,2.618,4.011,0.198,0.21,0.13,0.02,0.039,0,0.004,0.007,0.212,0.059,0,0,0.022
Wed 2015-03-18 11:00,23.205,0,0.098,0.109,0.075,0.001,0,0.11,0.001,0.041,0.027,0.001,0.155,0,0.058,0.001,0.001,0.171,0.169,0.168,0,0.004,0,0.026,0.002,0.153,0.006,0.202,0,0.027,0,0.001,0.073,0.205,0.035,0.021,0.07,0.024,0.001,0.002,0.025,0.005,0.045,0.068,0.021,0.001,0.011,0.008,0,0.031,0.502,0.001,0.077,0.001,0.034,0,0,0.625,0.096,0,0.066,0,0,0,0,0,0,0.077,0.061,0.065,0.02,0,0.003,0,0,0.096,0.074,0.057,0.095,2.639,4.33,0.191,0.207,0.14,0.028,0.251,0.001,0.003,0.006,0.215,0.091,0,0,0.022
Wed 2015-03-18 12:00,25.761,0,0.096,0.122,0.079,0.001,0,0.115,0.001,0.041,0.025,0.001,0.155,0,0.063,0.001,0.001,0.173,0.165,0.169,0,0.004,0,0.026,0.001,0.153,0.006,0.202,0,0.027,0,0.001,0.087,0.205,0.035,0.021,0.07,0.024,0.001,0.002,0.026,0.004,0.003,0.001,0.021,0.001,0.009,0.008,0,0.031,0.502,0.001,0.077,0.001,0.034,0,0,0.627,0.096,0,0.068,0,0,0,0,0.037,0,0.077,0.062,0.065,0,0,0.009,0,0,0.068,0.054,0.044,0.075,2.639,5.033,0.198,0.21,0.158,0.022,0,0,0.004,0.007,0.215,0.09,0,0,0.022
Wed 2015-03-18 13:00,26.589,0,0.09,0.116,0.08,0.001,0,0.111,0.001,0.041,0.028,0.001,0.155,0,0.063,0.001,0.001,0.169,0.165,0.17,0,0.004,0,0.026,0.002,0.153,0.006,0.202,0,0.027,0,0.001,0.076,0.205,0.035,0.022,0.07,0.024,0.001,0.002,0.037,0.004,0.003,0.074,0.021,0.001,0.009,0.008,0,0.03,0.502,0.001,0.077,0.001,0.034,0,0,0.63,0.096,0,0.068,0,0,0,0,0.037,0,0.077,0.063,0.065,0.033,0.008,0.005,0,0,0.068,0.05,0.044,0.075,2.711,4.718,0.197,0.217,0.145,0.02,0,0.001,0.004,0.007,0.211,0.093,0,0,0.023
Wed 2015-03-18 14:00,26.999,0,0.088,0.111,0.076,0.001,0,0.117,0.001,0.041,0.028,0.001,0.155,0,0.065,0.001,0.001,0.17,0.166,0.169,0,0.004,0,0.026,0.002,0.153,0.006,0.202,0,0.027,0,0.001,0.092,0.205,0.035,0.021,0.07,0.026,0.001,0.002,0.027,0.004,0.089,0.127,0.021,0.001,0.008,0.008,0,0.036,0.502,0.001,0.079,0.001,0.034,0,0,0.633,0.096,0,0.068,0,0,0,0,0.06,0,0.056,0.063,0.065,0.03,0.002,0.007,0,0,0.068,0.056,0.05,0.075,2.729,4.615,0.196,0.207,0.149,0.02,0.22,0,0.003,0.008,0.215,0.086,0,0,0.023
Wed 2015-03-18 15:00,22.445,0,0.088,0.109,0.08,0.001,0,0.119,0.001,0.041,0.022,0.001,0.155,0,0.061,0.001,0.001,0.172,0.166,0.173,0,0.004,0,0.026,0.001,0.153,0.006,0.203,0,0.026,0,0.001,0.077,0.205,0.035,0.021,0.07,0.024,0.001,0.002,0.111,0.004,0.003,0.107,0.021,0.001,0.011,0.008,0,0.032,0.502,0.001,0.077,0.001,0.034,0,0,0.635,0.096,0,0.068,0,0,0,0,0.044,0,0.068,0.063,0.065,0.039,0.002,0.011,0,0,0.068,0.07,0.058,0.098,2.706,4.683,0.193,0.212,0.142,0.02,0.03,0.001,0.004,0.009,0.216,0.064,0,0,0.022
Wed 2015-03-18 16:00,12.211,0,0.09,0.105,0.089,0.001,0,0.116,0.001,0.041,0.021,0.001,0.155,0,0.058,0.001,0.001,0.173,0.167,0.172,0,0.004,0,0.026,0.001,0.153,0.006,0.203,0,0.026,0,0.001,0.059,0.205,0.035,0.027,0.036,0.024,0.001,0.002,0.087,0.004,0.003,0.018,0.021,0.001,0.011,0.008,0,0.037,0.502,0.001,0.077,0.001,0.033,0,0,0.636,0.096,0,0.068,0,0,0,0,0.028,0,0.05,0.063,0.065,0.036,0,0.007,0,0,0.084,0.074,0.065,0.11,2.72,4.511,0.198,0.208,0.138,0.02,0,0,0.004,0.009,0.216,0.072,0,0,0.023
Wed 2015-03-18 17:00,5.275,0,0.098,0.112,0.102,0.001,0,0.12,0.001,0.041,0.029,0.006,0.155,0,0.062,0.001,0.001,0.174,0.166,0.172,0,0.004,0,0.026,0.002,0.153,0.006,0.203,0,0.027,0,0.001,0.079,0.205,0.035,0.027,0.001,0.024,0.001,0.002,0.026,0.004,0.003,0.04,0.021,0.001,0.008,0.008,0,0.033,0.502,0.001,0.079,0.001,0.033,0,0,0.636,0.096,0,0.068,0,0,0,0,0.021,0,0.063,0.062,0.065,0.006,0.004,0,0,0,0.087,0.074,0.065,0.11,2.714,4.37,0.19,0.21,0.14,0.02,0,0.001,0.003,0.007,0.218,0.052,0,0,0.022
Wed 2015-03-18 18:00,1.185,0,0.093,0.101,0.103,0.001,0,0.107,0.001,0.041,0.026,0.002,0.155,0,0.058,0.001,0.001,0.174,0.17,0.178,0,0.004,0,0.026,0.001,0.153,0.006,0.203,0,0.027,0,0.001,0.07,0.205,0.035,0.027,0.001,0.024,0.001,0.002,0.026,0.004,0.003,0.042,0.021,0.001,0.008,0.008,0,0.033,0.502,0.001,0.081,0.001,0.033,0,0,0.623,0.094,0,0.059,0,0,0,0,0.057,0,0.076,0.046,0.065,0.018,0,0.005,0,0,0.1,0.074,0.065,0.11,0.05,4.107,0.201,0.21,0.131,0.02,0,0,0.004,0,0.22,0.029,0,0,0.023
Wed 2015-03-18 19:00,0.161,0,0.076,0.083,0.075,0,0,0.099,0,0.041,0.018,0,0.155,0,0.045,0,0,0.172,0.168,0.172,0,0.004,0,0.026,0.001,0.152,0.006,0.2,0,0.027,0,0.001,0.06,0.205,0,0,0,0,0,0,0,0,0,0.031,0.021,0,0.008,0.008,0,0.03,0.366,0.001,0.077,0,0.033,0.062,0.064,0.044,0.006,0.115,0.002,0.002,0.028,0.002,0.152,0.004,0,0.006,0.045,0.065,0.002,0.001,0.001,0.005,0.083,0.045,0.033,0.029,0.049,0.04,0.118,0.13,0.141,0.12,0.02,0,0.001,0.004,0,0.212,0.024,0.818,0.105,0.003
Wed 2015-03-18 20:00,0.01,0,0.082,0.087,0.08,0,0,0.102,0,0.043,0.018,0,0.013,0,0.05,0,0,0.17,0.164,0.173,0,0.004,0,0.026,0.001,0.152,0.006,0.201,0,0.027,0,0.001,0.025,0.205,0,0,0,0,0,0,0,0,0,0.001,0.021,0,0.008,0.008,0,0.03,0.086,0.001,0.076,0,0.033,0.14,0.145,0.312,0.035,0.258,0.012,0.016,0.064,0.003,0.341,0.003,0,0.005,0.045,0.065,0.01,0.006,0.006,0.012,0.188,0.047,0.035,0.03,0.051,0.04,0.082,0.129,0.142,0.11,0.01,0,0,0.003,0,0.209,0.024,1.831,0.242,0
Wed 2015-03-18 21:00,0.01,0,0.076,0.085,0.076,0,0,0.101,0,0.041,0.018,0,0.008,0,0.046,0,0,0.17,0.166,0.174,0,0.004,0,0.026,0.001,0.152,0.006,0.2,0,0.027,0,0.001,0.015,0.205,0,0,0,0,0,0,0,0,0,0.043,0.021,0,0.008,0.008,0,0.017,0.073,0.001,0.076,0,0.033,0.14,0.145,0.07,0,0.258,0.003,0.005,0.064,0,0.341,0,0,0,0.045,0.065,0,0,0,0.012,0.187,0.032,0.024,0.021,0.035,0.04,0.077,0.124,0.151,0.113,0.02,0,0,0.316,0,0.211,0.024,1.782,0.241,0
Wed 2015-03-18 22:00,0.01,0,0.078,0.082,0.076,0,0,0.101,0,0.041,0.018,0,0.008,0,0.046,0,0,0.168,0.164,0.169,0,0.004,0,0.026,0.001,0.153,0.006,0.199,0,0.027,0,0.001,0.015,0.205,0,0,0,0,0,0,0,0,0,0.043,0.021,0,0.008,0.008,0,0.011,0.073,0.001,0.076,0,0.033,0.14,0.145,0,0,0.258,0,0,0.064,0,0.34,0,0,0,0.045,0.065,0,0,0,0.012,0.187,0,0,0,0,0.04,0.423,0.13,0.146,0.117,0.02,0,0.001,0.377,0,0.209,0.024,1.79,0.239,0.009
Wed 2015-03-18 23:00,0.01,0,0.077,0.083,0.076,0,0,0.1,0,0.041,0.018,0,0.008,0,0.046,0,0,0.167,0.163,0.166,0,0.004,0,0.026,0.001,0.152,0.006,0.199,0,0.027,0,0.001,0.015,0.205,0,0,0,0,0,0,0,0,0,0.029,0.021,0,0.008,0.008,0,0.011,0.073,0.001,0.076,0,0.033,0.141,0.145,0,0,0.258,0,0,0.064,0,0.339,0,0,0,0.045,0.065,0,0,0,0.012,0.187,0,0,0,0,0.04,0.337,0.127,0.14,0.11,0.02,0,0,0.376,0,0.209,0.025,1.716,0.239,0.01
Thu 2015-03-19 00:00,0.01,0,0.076,0.082,0.076,0,0,0.1,0,0.041,0.018,0,0.008,0,0.046,0,0,0.167,0.164,0.168,0,0.004,0,0.026,0.001,0.152,0.006,0.199,0,0.027,0,0.001,0.015,0.205,0,0,0,0,0,0,0,0,0,0.007,0.021,0,0.008,0.008,0,0.011,0.073,0.001,0.076,0,0.033,0.14,0.146,0,0,0.258,0,0,0.064,0,0.341,0,0,0,0.045,0.065,0,0,0,0.012,0.187,0,0,0,0,0.04,0.42,0.135,0.145,0.115,0.016,0,0,0.374,0,0.206,0.024,1.564,0.238,0.008
Thu 2015-03-19 01:00,0,0,0.076,0.081,0.076,0,0,0.1,0,0.041,0.018,0,0.008,0,0.045,0,0,0.167,0.163,0.164,0,0.004,0,0.026,0.001,0.153,0.006,0.199,0,0.027,0,0.001,0.015,0.205,0,0,0,0,0,0,0,0,0,0.042,0.021,0,0.008,0.008,0,0.011,0.073,0.001,0.076,0,0.033,0.141,0.146,0,0,0.258,0,0,0.064,0,0.338,0,0,0,0.045,0.065,0,0,0,0.012,0.187,0,0,0,0,0.04,0.41,0.126,0.146,0.116,0.014,0,0.001,0.377,0,0.205,0.024,1.402,0.237,0.011
Thu 2015-03-19 02:00,0.01,0,0.076,0.081,0.075,0,0,0.099,0,0.041,0.018,0,0.008,0,0.045,0,0,0.167,0.163,0.164,0,0.004,0,0.026,0.001,0.152,0.006,0.199,0,0.027,0,0.001,0.015,0.205,0,0,0,0,0,0,0,0,0,0.043,0.021,0,0.008,0.018,0,0.011,0.073,0.001,0.076,0,0.033,0.141,0.146,0,0,0.258,0,0,0.064,0,0.337,0,0,0,0.045,0.065,0,0,0,0.012,0.187,0,0,0,0,0.04,0.3,0.128,0.146,0.116,0.02,0,0,0.376,0,0.207,0.025,1.325,0.236,0.007
Thu 2015-03-19 03:00,0.01,0,0.076,0.081,0.075,0,0,0.099,0,0.041,0.018,0,0.008,0,0.045,0,0,0.168,0.163,0.164,0,0.004,0,0.026,0.001,0.152,0.006,0.197,0,0.027,0,0.001,0.015,0.205,0,0,0,0,0,0,0,0,0,0.042,0.021,0,0.008,0.015,0,0.011,0.073,0.001,0.076,0,0.033,0.141,0.146,0,0,0.258,0,0,0.064,0,0.335,0,0,0,0.045,0.065,0,0,0,0.012,0.187,0,0,0,0,0.04,0.503,0.133,0.145,0.115,0.02,0,0,0.376,0,0.206,0.024,1.287,0.236,0.013
Thu 2015-03-19 04:00,0.01,0,0.076,0.081,0.075,0,0,0.099,0,0.041,0.018,0,0.008,0,0.045,0,0,0.171,0.163,0.165,0,0.004,0,0.026,0.001,0.152,0.006,0.194,0,0.027,0,0.001,0.015,0.205,0,0,0,0,0,0,0,0,0,0.027,0.021,0,0.008,0.008,0,0.011,0.073,0.001,0.076,0,0.034,0.137,0.14,0,0,0.258,0,0,0.064,0,0.334,0,0,0,0.045,0.062,0,0,0,0.012,0.18,0,0,0,0,0.04,0.341,0.129,0.149,0.119,0.02,0,0.001,0.376,0,0.202,0.025,1.298,0.235,0.006
Thu 2015-03-19 05:00,0.01,0,0.076,0.081,0.075,0,0,0.099,0,0.041,0.018,0,0.008,0,0.045,0,0,0.172,0.164,0.166,0,0.004,0,0.026,0.001,0.152,0.006,0.199,0,0.027,0,0.001,0.015,0.205,0,0,0,0,0,0,0,0,0,0.01,0.021,0,0.008,0.008,0,0.011,0.073,0.001,0.076,0,0.033,0.141,0.146,0,0,0.258,0,0,0.064,0.027,0.331,0,0,0,0.045,0.065,0.005,0,0,0.012,0.188,0.092,0.068,0.06,0.101,0.04,5.235,0.185,0.205,0.115,0.02,0,0,0.373,0,0.208,0.025,1.603,0.235,0.022
